Title,Number,URL,Price,EvaluationClass,Genre
INV Inc.,7338,https://www.marketwatch.com/investing/Stock/7338?countryCode=JP,,,
Isewan Terminal Service Co. Ltd.,9359,https://www.marketwatch.com/investing/Stock/9359?countryCode=JP,791,悪い,倉庫・運輸
Ito En Ltd. Pfd.,25935,https://www.marketwatch.com/investing/Stock/25935?countryCode=JP,,,
Itochu Techno-Solutions Corp.,4739,https://www.marketwatch.com/investing/Stock/4739?countryCode=JP,,,
itsumo inc.,7694,https://www.marketwatch.com/investing/Stock/7694?countryCode=JP,687,上出来,小売業
JAIC Co. Ltd.,7073,https://www.marketwatch.com/investing/Stock/7073?countryCode=JP,"1,994",上出来,サービス業
Janis Ltd.,5342,https://www.marketwatch.com/investing/Stock/5342?countryCode=JP,340,上出来,ガラス・土石
JAPAN Creative Platform Group Co. Ltd.,7814,https://www.marketwatch.com/investing/Stock/7814?countryCode=JP,571,普通,その他製品
Japan Insulation Co. Ltd.,5368,https://www.marketwatch.com/investing/Stock/5368?countryCode=JP,"1,030",上出来,ガラス・土石
Japan Living Service Co. Ltd.,8854,https://www.marketwatch.com/investing/Stock/8854?countryCode=JP,,,
Japan PC Service Co. Ltd.,6025,https://www.marketwatch.com/investing/Stock/6025?countryCode=JP,719,上出来,サービス業
Japan Systembank Corp.,5530,https://www.marketwatch.com/investing/Stock/5530?countryCode=JP,"1,659",普通,不動産業
JB Eleven Co. Ltd.,3066,https://www.marketwatch.com/investing/Stock/3066?countryCode=JP,840,上出来,小売業
Joyfull Co. Ltd.,9942,https://www.marketwatch.com/investing/Stock/9942?countryCode=JP,"1,040",上出来,小売業
Kaizen Platform Inc.,4170,https://www.marketwatch.com/investing/Stock/4170?countryCode=JP,275,悪い,情報・通信業
Kakuyasu Group Co. Ltd.,7686,https://www.marketwatch.com/investing/Stock/7686?countryCode=JP,"2,014",上出来,小売業
Kaneso Co. Ltd.,5979,https://www.marketwatch.com/investing/Stock/5979?countryCode=JP,－,上出来,金属製品
Kantsu Co. Ltd.,9326,https://www.marketwatch.com/investing/Stock/9326?countryCode=JP,516,上出来,倉庫・運輸
Karadanote Inc.,4014,https://www.marketwatch.com/investing/Stock/4014?countryCode=JP,555,上出来,情報・通信業
Kawasaki Setsubi Kogyo Co. Ltd.,1777,https://www.marketwatch.com/investing/Stock/1777?countryCode=JP,668,上出来,建設業
Keiyo Co. Ltd.,8168,https://www.marketwatch.com/investing/Stock/8168?countryCode=JP,,,
Kenedix Residential Next Investment Corp.,3278,https://www.marketwatch.com/investing/Stock/3278?countryCode=JP,,,
Kenedix Retail REIT Corp.,3453,https://www.marketwatch.com/investing/Stock/3453?countryCode=JP,,,
Kids Smile Holdings Inc.,7084,https://www.marketwatch.com/investing/Stock/7084?countryCode=JP,912,悪い,サービス業
Kinjiro Co. Ltd.,4013,https://www.marketwatch.com/investing/Stock/4013?countryCode=JP,846,普通,情報・通信業
Kita Koudensha Corp.,1734,https://www.marketwatch.com/investing/Stock/1734?countryCode=JP,663,上出来,建設業
Kitalive Inc.,5039,https://www.marketwatch.com/investing/Stock/5039?countryCode=JP,"1,000",悪い,情報・通信業
Kokopelli Inc.,4167,https://www.marketwatch.com/investing/Stock/4167?countryCode=JP,392,悪い,情報・通信業
Koukandekirukun Inc.,7695,https://www.marketwatch.com/investing/Stock/7695?countryCode=JP,"2,165",普通,小売業
Koyou Rentia Co. Ltd.,7081,https://www.marketwatch.com/investing/Stock/7081?countryCode=JP,"2,105",上出来,サービス業
Kringle Pharma Inc.,4884,https://www.marketwatch.com/investing/Stock/4884?countryCode=JP,530,悪い,医薬品
Kyoden Co. Ltd.,6881,https://www.marketwatch.com/investing/Stock/6881?countryCode=JP,,,
Kyokuto Sanki Co. Ltd.,6233,https://www.marketwatch.com/investing/Stock/6233?countryCode=JP,508,上出来,機械
LA Holdings Co. Ltd.,2986,https://www.marketwatch.com/investing/Stock/2986?countryCode=JP,"4,630",普通,不動産業
Lancers Inc.,4484,https://www.marketwatch.com/investing/Stock/4484?countryCode=JP,293,上出来,情報・通信業
Landix Inc.,2981,https://www.marketwatch.com/investing/Stock/2981?countryCode=JP,"2,494",悪い,不動産業
Liberta Co. Ltd.,4935,https://www.marketwatch.com/investing/Stock/4935?countryCode=JP,760,上出来,化学
Loginet Japan Co. Ltd.,9027,https://www.marketwatch.com/investing/Stock/9027?countryCode=JP,"3,015",悪い,陸運業
Longlife Holding Co. Ltd.,4355,https://www.marketwatch.com/investing/Stock/4355?countryCode=JP,,,
MacBee Planet Inc.,7095,https://www.marketwatch.com/investing/Stock/7095?countryCode=JP,"14,320",上出来,サービス業
Makuake Inc.,4479,https://www.marketwatch.com/investing/Stock/4479?countryCode=JP,745,上出来,情報・通信業
Maruhachi Holdings Co. Ltd.,3504,https://www.marketwatch.com/investing/Stock/3504?countryCode=JP,"1,044",普通,繊維製品
Maruichi Co. Ltd.,8228,https://www.marketwatch.com/investing/Stock/8228?countryCode=JP,"1,245",悪い,卸売業
Marumitsu Co. Ltd.,8256,https://www.marketwatch.com/investing/Stock/8256?countryCode=JP,,,
Marusan-Ai Co. Ltd.,2551,https://www.marketwatch.com/investing/Stock/2551?countryCode=JP,"3,615",上出来,食料品
Marutai Co. Ltd.,2919,https://www.marketwatch.com/investing/Stock/2919?countryCode=JP,"3,740",悪い,食料品
Maruto Sangyo Co. Ltd.,7894,https://www.marketwatch.com/investing/Stock/7894?countryCode=JP,－,普通,化学
Matsuya R&D Co. Ltd.,7317,https://www.marketwatch.com/investing/Stock/7317?countryCode=JP,745,上出来,輸送用機器
Media Five Co. Ltd.,3824,https://www.marketwatch.com/investing/Stock/3824?countryCode=JP,589,悪い,情報・通信業
Meiko Construction Co. Ltd.,1869,https://www.marketwatch.com/investing/Stock/1869?countryCode=JP,"1,285",悪い,建設業
Meiko Trans Co. Ltd.,9357,https://www.marketwatch.com/investing/Stock/9357?countryCode=JP,"1,526",悪い,倉庫・運輸
Meinan M&A Co. Ltd.,7076,https://www.marketwatch.com/investing/Stock/7076?countryCode=JP,816,上出来,サービス業
Metaps Inc.,6172,https://www.marketwatch.com/investing/Stock/6172?countryCode=JP,,,
MICS Chemical Co. Ltd.,7899,https://www.marketwatch.com/investing/Stock/7899?countryCode=JP,,,
MIE Corp. Co. Ltd.,3442,https://www.marketwatch.com/investing/Stock/3442?countryCode=JP,"1,336",上出来,金属製品
Minami-Nippon Bank Ltd.,8554,https://www.marketwatch.com/investing/Stock/8554?countryCode=JP,927,悪い,銀行業
Mino Ceramic Co. Ltd.,5356,https://www.marketwatch.com/investing/Stock/5356?countryCode=JP,794,悪い,ガラス・土石
Misonoza Theatrical Corp.,9664,https://www.marketwatch.com/investing/Stock/9664?countryCode=JP,"2,000",上出来,サービス業
Misumi Co. Ltd.,7441,https://www.marketwatch.com/investing/Stock/7441?countryCode=JP,"1,690",悪い,卸売業
MIT Holdings Co. Ltd.,4016,https://www.marketwatch.com/investing/Stock/4016?countryCode=JP,676,上出来,情報・通信業
Miyazaki Taiyo Bank Ltd.,8560,https://www.marketwatch.com/investing/Stock/8560?countryCode=JP,"1,500",悪い,銀行業
Mizuho Medy Co. Ltd.,4595,https://www.marketwatch.com/investing/Stock/4595?countryCode=JP,"3,220",悪い,医薬品
Modalis Therapeutics Corp.,4883,https://www.marketwatch.com/investing/Stock/4883?countryCode=JP,,,
Nagaoka International Corp.,6239,https://www.marketwatch.com/investing/Stock/6239?countryCode=JP,"1,500",上出来,機械
Nagoya Electric Works Co. Ltd.,6797,https://www.marketwatch.com/investing/Stock/6797?countryCode=JP,"2,184",悪い,電気機器
Nakamichi Leasing Co. Ltd.,8594,https://www.marketwatch.com/investing/Stock/8594?countryCode=JP,671,悪い,その他金融業
Nakanihon Kogyo Co. Ltd.,9643,https://www.marketwatch.com/investing/Stock/9643?countryCode=JP,"11,110",上出来,サービス業
Nakanippon Casting Co. Ltd.,6439,https://www.marketwatch.com/investing/Stock/6439?countryCode=JP,－,上出来,機械
NexTone Inc.,7094,https://www.marketwatch.com/investing/Stock/7094?countryCode=JP,"1,303",悪い,サービス業
Nichiryo Baking Co. Ltd.,2218,https://www.marketwatch.com/investing/Stock/2218?countryCode=JP,"3,005",上出来,食料品
Nihon Decoluxe Co. Ltd.,7950,https://www.marketwatch.com/investing/Stock/7950?countryCode=JP,"8,350",上出来,化学
Nihon Jyoho Create Co. Ltd.,4054,https://www.marketwatch.com/investing/Stock/4054?countryCode=JP,653,上出来,情報・通信業
Nikko Co.,5343,https://www.marketwatch.com/investing/Stock/5343?countryCode=JP,,,
Nippon Grande Co. Ltd.,2976,https://www.marketwatch.com/investing/Stock/2976?countryCode=JP,871,悪い,不動産業
Nippon Kanryu Industry Co. Ltd.,1771,https://www.marketwatch.com/investing/Stock/1771?countryCode=JP,830,普通,建設業
Nippon Koei Co. Ltd.,1954,https://www.marketwatch.com/investing/Stock/1954?countryCode=JP,,,
Nippon Piston Ring Co. Ltd.,6461,https://www.marketwatch.com/investing/Stock/6461?countryCode=JP,,,
Nippon Techno Lab. Inc.,3849,https://www.marketwatch.com/investing/Stock/3849?countryCode=JP,830,悪い,情報・通信業
Nissen Inc.,6543,https://www.marketwatch.com/investing/Stock/6543?countryCode=JP,606,悪い,サービス業
Nisso Corp.,6569,https://www.marketwatch.com/investing/Stock/6569?countryCode=JP,,,
Nisso Pronity Co. Ltd.,3440,https://www.marketwatch.com/investing/Stock/3440?countryCode=JP,"1,049",上出来,金属製品
Nittoh Corp.,1738,https://www.marketwatch.com/investing/Stock/1738?countryCode=JP,592,上出来,建設業
Nlinks Co. Ltd.,6578,https://www.marketwatch.com/investing/Stock/6578?countryCode=JP,512,悪い,サービス業
Ohizumi Mfg. Co. Ltd.,6618,https://www.marketwatch.com/investing/Stock/6618?countryCode=JP,,,
Okaya & Co. Ltd.,7485,https://www.marketwatch.com/investing/Stock/7485?countryCode=JP,"16,990",上出来,卸売業
Okaya Electric Industries Co. Ltd.,6926,https://www.marketwatch.com/investing/Stock/6926?countryCode=JP,281,悪い,電気機器
Okumura Engineering Corp.,6229,https://www.marketwatch.com/investing/Stock/6229?countryCode=JP,"1,573",悪い,機械
OKWave Inc.,3808,https://www.marketwatch.com/investing/Stock/3808?countryCode=JP,51,上出来,情報・通信業
Ondeck Co. Ltd.,7360,https://www.marketwatch.com/investing/Stock/7360?countryCode=JP,990,上出来,サービス業
PC Depot Corp.,7618,https://www.marketwatch.com/investing/Stock/7618?countryCode=JP,,,
Plaid Inc.,4165,https://www.marketwatch.com/investing/Stock/4165?countryCode=JP,,,
Poppins Corp.,7358,https://www.marketwatch.com/investing/Stock/7358?countryCode=JP,"1,571",上出来,サービス業
Power Solutions Ltd.,4450,https://www.marketwatch.com/investing/Stock/4450?countryCode=JP,"2,853",悪い,情報・通信業
Property Agent Inc.,3464,https://www.marketwatch.com/investing/Stock/3464?countryCode=JP,,,
Relia Inc.,4708,https://www.marketwatch.com/investing/Stock/4708?countryCode=JP,,,
Riken Corp.,6462,https://www.marketwatch.com/investing/Stock/6462?countryCode=JP,,,
Rizap Group Inc.,2928,https://www.marketwatch.com/investing/Stock/2928?countryCode=JP,377,上出来,小売業
RKB-Mainichi Holdings Corp.,9407,https://www.marketwatch.com/investing/Stock/9407?countryCode=JP,－,悪い,情報・通信業
Rock Paint Co. Ltd.,4621,https://www.marketwatch.com/investing/Stock/4621?countryCode=JP,,,
Roland Corp.,7944,https://www.marketwatch.com/investing/Stock/7944?countryCode=JP,"4,665",普通,その他製品
Ruden Holdings Co. Ltd.,1400,https://www.marketwatch.com/investing/Stock/1400?countryCode=JP,,,
Saita Corp.,1999,https://www.marketwatch.com/investing/Stock/1999?countryCode=JP,－,悪い,建設業
Sakai Trading Co. Ltd.,9967,https://www.marketwatch.com/investing/Stock/9967?countryCode=JP,,,
Sakurasaku Plus Co. Ltd.,7097,https://www.marketwatch.com/investing/Stock/7097?countryCode=JP,"1,154",上出来,サービス業
Sanei Architecture Planning Co. Ltd.,3228,https://www.marketwatch.com/investing/Stock/3228?countryCode=JP,,,
Sanei Ltd.,6230,https://www.marketwatch.com/investing/Stock/6230?countryCode=JP,"4,265",上出来,機械
Sankei Chemical Co. Ltd.,4995,https://www.marketwatch.com/investing/Stock/4995?countryCode=JP,－,上出来,化学
SBI Shinsei Bank Ltd.,8303,https://www.marketwatch.com/investing/Stock/8303?countryCode=JP,,,
Segue Group Co. Ltd.,3968,https://www.marketwatch.com/investing/Stock/3968?countryCode=JP,551,上出来,情報・通信業
Seiko PMC Corp.,4963,https://www.marketwatch.com/investing/Stock/4963?countryCode=JP,,,
Shinden Hightex Corp.,3131,https://www.marketwatch.com/investing/Stock/3131?countryCode=JP,"3,330",悪い,卸売業
SHL-Japan Ltd.,4327,https://www.marketwatch.com/investing/Stock/4327?countryCode=JP,,,
Showa Manufacturing Co. Ltd.,5953,https://www.marketwatch.com/investing/Stock/5953?countryCode=JP,"2,600",上出来,金属製品
SLD Entertainment Inc.,3223,https://www.marketwatch.com/investing/Stock/3223?countryCode=JP,946,上出来,小売業
Speee Inc.,4499,https://www.marketwatch.com/investing/Stock/4499?countryCode=JP,"1,816",悪い,情報・通信業
SRE Holdings Corp.,2980,https://www.marketwatch.com/investing/Stock/2980?countryCode=JP,"3,985",上出来,不動産業
Stamen Co. Ltd.,4019,https://www.marketwatch.com/investing/Stock/4019?countryCode=JP,581,悪い,情報・通信業
Sun* Inc.,4053,https://www.marketwatch.com/investing/Stock/4053?countryCode=JP,921,普通,情報・通信業
System Information Co. Ltd.,3677,https://www.marketwatch.com/investing/Stock/3677?countryCode=JP,,,
T&S Inc.,4055,https://www.marketwatch.com/investing/Stock/4055?countryCode=JP,,,
Taiho Transportation Co. Ltd.,9040,https://www.marketwatch.com/investing/Stock/9040?countryCode=JP,－,普通,陸運業
Taiyo Kagaku Co. Ltd.,2902,https://www.marketwatch.com/investing/Stock/2902?countryCode=JP,"1,571",悪い,食料品
Takisawa Machine Tool Co. Ltd.,6121,https://www.marketwatch.com/investing/Stock/6121?countryCode=JP,,,
Tasuki Corp.,2987,https://www.marketwatch.com/investing/Stock/2987?countryCode=JP,"1,401",上出来,不動産業
Technoflex Corp.,3449,https://www.marketwatch.com/investing/Stock/3449?countryCode=JP,"1,106",悪い,金属製品
Teraoka Seisakusho Co. Ltd.,4987,https://www.marketwatch.com/investing/Stock/4987?countryCode=JP,,,
Tisc Co. Ltd.,4349,https://www.marketwatch.com/investing/Stock/4349?countryCode=JP,,,
Tobila Systems Inc.,4441,https://www.marketwatch.com/investing/Stock/4441?countryCode=JP,812,上出来,情報・通信業
Tokai Electronics Co. Ltd.,8071,https://www.marketwatch.com/investing/Stock/8071?countryCode=JP,"3,300",普通,卸売業
Tokura Corp.,1892,https://www.marketwatch.com/investing/Stock/1892?countryCode=JP,"4,180",上出来,建設業
Tokyo Communications Group Inc.,7359,https://www.marketwatch.com/investing/Stock/7359?countryCode=JP,578,悪い,サービス業
Tokyo Infrastructure Energy Investment Corp.,9285,https://www.marketwatch.com/investing/Stock/9285?countryCode=JP,,,
Tokyo Nissan Computer System Co. Ltd.,3316,https://www.marketwatch.com/investing/Stock/3316?countryCode=JP,,,
Toshiba Corp.,6502,https://www.marketwatch.com/investing/Stock/6502?countryCode=JP,,,
Towa Hi System Co. Ltd.,4172,https://www.marketwatch.com/investing/Stock/4172?countryCode=JP,"1,725",上出来,情報・通信業
Toyo Electric Corp.,6655,https://www.marketwatch.com/investing/Stock/6655?countryCode=JP,850,上出来,電気機器
Trade Works Co. Ltd.,3997,https://www.marketwatch.com/investing/Stock/3997?countryCode=JP,880,上出来,情報・通信業
Traders Holdings Co. Ltd.,8704,https://www.marketwatch.com/investing/Stock/8704?countryCode=JP,696,上出来,証券・商品
Truck-One Co. Ltd.,3047,https://www.marketwatch.com/investing/Stock/3047?countryCode=JP,360,悪い,卸売業
tsukuruba inc.,2978,https://www.marketwatch.com/investing/Stock/2978?countryCode=JP,899,上出来,不動産業
Unite & Grow Inc.,4486,https://www.marketwatch.com/investing/Stock/4486?countryCode=JP,"1,397",上出来,情報・通信業
Upcon Corp.,5075,https://www.marketwatch.com/investing/Stock/5075?countryCode=JP,"1,315",上出来,建設業
VarioSecure Inc.,4494,https://www.marketwatch.com/investing/Stock/4494?countryCode=JP,701,悪い,情報・通信業
VINX Corp.,3784,https://www.marketwatch.com/investing/Stock/3784?countryCode=JP,,,
VisasQ Inc.,4490,https://www.marketwatch.com/investing/Stock/4490?countryCode=JP,,,
Visionaryholdings Co. Ltd.,9263,https://www.marketwatch.com/investing/Stock/9263?countryCode=JP,,,
VLC Holdings Co. Ltd.,2467,https://www.marketwatch.com/investing/Stock/2467?countryCode=JP,248,上出来,サービス業
WA Inc.,7683,https://www.marketwatch.com/investing/Stock/7683?countryCode=JP,"2,252",上出来,小売業
WDB coco Co. Ltd.,7079,https://www.marketwatch.com/investing/Stock/7079?countryCode=JP,"4,700",上出来,サービス業
WealthNavi Inc.,7342,https://www.marketwatch.com/investing/Stock/7342?countryCode=JP,,,
Willtec Co. Ltd.,7087,https://www.marketwatch.com/investing/Stock/7087?countryCode=JP,921,悪い,サービス業
Yachiyo Industry Co. Ltd.,7298,https://www.marketwatch.com/investing/Stock/7298?countryCode=JP,,,
Yagami Inc.,7488,https://www.marketwatch.com/investing/Stock/7488?countryCode=JP,"3,010",悪い,卸売業
Yamanaka Co. Ltd.,8190,https://www.marketwatch.com/investing/Stock/8190?countryCode=JP,679,上出来,小売業
Yappli Inc.,4168,https://www.marketwatch.com/investing/Stock/4168?countryCode=JP,896,上出来,情報・通信業
